Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
anatomy_track,mouse-human-suite,LSMatch,"[""cerebellar vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002093,=,0.0,http://human.owl#NCI_C53032,"[""Cerebellar_Vein""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""submandibular ganglion""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002470,=,0.0,http://human.owl#NCI_C52558,"[""Submandibular_Ganglion""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""nasal cavity olfactory epithelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001325,=,0.0,http://human.owl#NCI_C33203,"[""Olfactory_Epithelium""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""superficial cervical artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002052,=,0.0,http://human.owl#NCI_C53005,"[""Superficial_Cervical_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""vagina""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000394,=,1.0,http://human.owl#NCI_C12407,"[""Vagina""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""splenius""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002382,=,0.0,http://human.owl#NCI_C53177,"[""Splenius""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""lesser omentum""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001623,=,0.0,http://human.owl#NCI_C32981,"[""Lesser_Omentum""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""mental artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002002,=,1.0,http://human.owl#NCI_C52973,"[""Mental_Artery""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""ileocolic vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002141,=,0.0,http://human.owl#NCI_C53047,"[""Ileocolic_Vein""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""hand digit 2""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000455,=,0.0,http://human.owl#NCI_C52835,"[""Hand_Digit_2""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""ovary follicle fluid""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002511,=,0.0,http://human.owl#NCI_C52556,"[""Ovarian_Follicle_Fluid""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""superior suprarenal artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002057,=,0.0,http://human.owl#NCI_C52736,"[""Superior_Suprarenal_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""retina ganglion cell layer""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001310,=,0.0,http://human.owl#NCI_C32652,"[""Ganglion_Cell_Layer""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""ileocolic artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001970,=,0.0,http://human.owl#NCI_C32760,"[""Ileo-colic_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""lacrimal bone""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001486,=,0.0,http://human.owl#NCI_C32906,"[""Lacrimal_Bone""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""temporal artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002061,=,1.0,http://human.owl#NCI_C33741,"[""Temporal_Artery""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""ovary capsule""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001706,=,0.0,http://human.owl#NCI_C49265,"[""Ovarian_Capsule""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""basilar membrane""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001190,=,0.0,http://human.owl#NCI_C13179,"[""Basilar_Membrane""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""semicircular duct""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000251,=,1.0,http://human.owl#NCI_C33528,"[""Semicircular_Duct""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""autonomic nervous system""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000219,=,1.0,http://human.owl#NCI_C12673,"[""Autonomic_Nervous_System""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""autonomic ganglion""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000220,=,1.0,http://human.owl#NCI_C12720,"[""Autonomic_Ganglion""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""right adrenal gland""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000719,=,0.0,http://human.owl#NCI_C49325,"[""Right_Adrenal_Gland""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""jaw""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001905,=,1.0,http://human.owl#NCI_C48821,"[""Jaw""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""popliteal vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002197,=,1.0,http://human.owl#NCI_C33339,"[""Popliteal_Vein""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""urinary bladder lamina propria""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001695,=,0.0,http://human.owl#NCI_C48940,"[""Bladder_Lamina_Propria""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""cutaneous trunci""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002285,=,0.0,http://human.owl#NCI_C52901,"[""Cutaneous_Trunci""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""left main bronchus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001843,=,0.0,http://human.owl#NCI_C32968,"[""Left_Main_Bronchus""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""abdomen skin""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000523,=,0.0,http://human.owl#NCI_C52758,"[""Abdominal_Skin""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""cerebral artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002562,=,1.0,http://human.owl#NCI_C12691,"[""Cerebral_Artery""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""sympathetic nervous system""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000225,=,1.0,http://human.owl#NCI_C12795,"[""Sympathetic_Nervous_System""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""common iliac vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002143,=,0.0,http://human.owl#NCI_C32359,"[""Common_Iliac_Vein""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""head/neck muscle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000571,=,0.0,http://human.owl#NCI_C32716,"[""Head_and_Neck_Muscle""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""prostate gland smooth muscle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001741,=,0.0,http://human.owl#NCI_C13100,"[""Prostatic_Muscular_Tissue""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""subclavian artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002045,=,0.0,http://human.owl#NCI_C33643,"[""Subclavian_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""rib 9""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001409,=,0.0,http://human.owl#NCI_C52759,"[""Rib_9""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""hepatobiliary system""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000324,=,0.0,http://human.owl#NCI_C43612,"[""Hepatobiliary_System""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""brain dura mater""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000815,=,0.0,http://human.owl#NCI_C49332,"[""Cerebral_Dura_Mater""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""interlobular artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002584,=,0.0,http://human.owl#NCI_C32826,"[""Interlobular_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""renal pyramid""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001654,=,0.0,http://human.owl#NCI_C12886,"[""Renal_Pyramid""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""hand digit 4""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000457,=,0.0,http://human.owl#NCI_C52837,"[""Hand_Digit_4""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""epidermis stratum lucidum""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000806,=,0.0,http://human.owl#NCI_C33629,"[""Stratum_Lucidum""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""levator ani""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002332,=,0.0,http://human.owl#NCI_C32984,"[""Levator_Ani""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""common carotid artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001926,=,0.0,http://human.owl#NCI_C32352,"[""Common_Carotid_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""bowel""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001524,=,0.0,http://human.owl#NCI_C12736,"[""Intestine""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""right lung hilus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001790,=,0.0,http://human.owl#NCI_C49281,"[""Hilar_Area_of_the_Right_Lung""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""oval nucleus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000929,=,0.0,http://human.owl#NCI_C52725,"[""Oval_Subthalamic_Nucleus""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""stomach""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000353,=,1.0,http://human.owl#NCI_C12391,"[""Stomach""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""visceral pleura""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002489,=,1.0,http://human.owl#NCI_C33881,"[""Visceral_Pleura""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""thoracic vertebra 9""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001446,=,0.0,http://human.owl#NCI_C33731,"[""T9_Vertebra""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""left lung hilus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001781,=,0.0,http://human.owl#NCI_C49253,"[""Hilar_Area_of_the_Left_Lung""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""anal canal""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000330,=,0.0,http://human.owl#NCI_C12375,"[""Anal_Canal""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""cervical lymph node""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000736,=,0.0,http://human.owl#NCI_C32298,"[""Cervical_Lymph_Node""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""sacral vertebra 2""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001435,=,0.0,http://human.owl#NCI_C33499,"[""S2_Vertebra""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""oviduct""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000385,=,0.0,http://human.owl#NCI_C12403,"[""Fallopian_Tube""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""urinary bladder mucosa""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001692,=,0.0,http://human.owl#NCI_C32205,"[""Bladder_Mucosa""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""flexor carpi radialis""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002297,=,0.0,http://human.owl#NCI_C53155,"[""Flexor_Carpi_Radialis""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""seminal vesicle epithelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001745,=,0.0,http://human.owl#NCI_C49295,"[""Seminal_Vesicle_Epithelium""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""cervical artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001936,=,0.0,http://human.owl#NCI_C52850,"[""Cervical_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""dermis papillary layer""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000800,=,0.0,http://human.owl#NCI_C33630,"[""Stratum_Papillare""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""superior vena cava""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000481,=,0.0,http://human.owl#NCI_C12816,"[""Superior_Vena_Cava""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""frontal cortex""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000905,=,0.0,http://human.owl#NCI_C12352,"[""Frontal_Lobe""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""abdominal aorta""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000474,=,0.0,http://human.owl#NCI_C32038,"[""Abdominal_Aorta""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""gluteus maximus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002309,=,0.0,http://human.owl#NCI_C52560,"[""Gluteus_Maximus""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""capillary""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000065,=,1.0,http://human.owl#NCI_C12685,"[""Capillary""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,LSMatch,"[""lumbar vertebra 4""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001431,=,0.0,http://human.owl#NCI_C32902,"[""L4_Vertebra""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""left pulmonary vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002207,=,0.0,http://human.owl#NCI_C48946,"[""Left_Pulmonary_Vein""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""psoas major""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002358,=,0.0,http://human.owl#NCI_C33420,"[""Psoas_Major""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""carpal bone""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000296,=,0.0,http://human.owl#NCI_C32266,"[""Carpus_Bone""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""hypoglossal XII nerve""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001094,=,0.0,http://human.owl#NCI_C12732,"[""Hypoglossal_Nerve""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""eye posterior segment""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002485,=,0.0,http://human.owl#NCI_C12906,"[""Posterior_Eye_Segment""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""communicating artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001938,=,0.0,http://human.owl#NCI_C52851,"[""Communicating_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000067,=,1.0,http://human.owl#NCI_C12814,"[""Vein""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""nasal bone""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001494,=,0.0,http://human.owl#NCI_C33157,"[""Nasal_Bone""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""mammary gland fluid/secretion""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002505,=,0.0,http://human.owl#NCI_C13401,"[""Breast_Fluid_or_Secretion""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""intrinsic tongue muscle vertical component""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002329,=,1.0,http://human.owl#NCI_C52708,"[""Intrinsic_Tongue_Muscle_Vertical_Component""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""adrenal gland zona fasciculata""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001890,=,0.0,http://human.owl#NCI_C32587,"[""Fasciculata_Zone""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""cochlea""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000240,=,0.0,http://human.owl#NCI_C12395,"[""Cochlea""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""external carotid artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001929,=,0.0,http://human.owl#NCI_C32551,"[""External_Carotid_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""medial plantar artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001997,=,0.0,http://human.owl#NCI_C52968,"[""Medial_Plantar_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""incisor""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000349,=,1.0,http://human.owl#NCI_C32769,"[""Incisor""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""left spermatic artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002041,=,0.0,http://human.owl#NCI_C52739,"[""Left_Spermatic_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""hair follicle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000154,=,1.0,http://human.owl#NCI_C13317,"[""Hair_Follicle""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""trigeminal V nucleus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001028,=,0.0,http://human.owl#NCI_C12807,"[""Trigeminal_Nucleus""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""dorsal thalamus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000180,=,0.0,http://human.owl#NCI_C52717,"[""Dorsal_Thalamus""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""sublingual gland""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001588,=,0.0,http://human.owl#NCI_C12234,"[""Sublingual_Salivary_Gland""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""internal mammary artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001982,=,0.0,http://human.owl#NCI_C52941,"[""Internal_Mammary_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""tibial artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002067,=,0.0,http://human.owl#NCI_C12824,"[""Tibial_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""glans penis""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002726,=,0.0,http://human.owl#NCI_C12324,"[""Glans_Penis""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""esophagus muscularis mucosa""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002681,=,0.0,http://human.owl#NCI_C32540,"[""Esophageal_Muscularis_Mucosa""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""metacarpal bone""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000302,=,0.0,http://human.owl#NCI_C12751,"[""Metacarpal_Bone""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""renal vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002210,=,0.0,http://human.owl#NCI_C33462,"[""Renal_Vein""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""radial nerve""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001171,=,1.0,http://human.owl#NCI_C52812,"[""Radial_Nerve""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""neck""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000024,=,1.0,http://human.owl#NCI_C13063,"[""Neck""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""trigeminal V spinal sensory nucleus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001053,=,0.0,http://human.owl#NCI_C33188,"[""Nucleus_of_the_Spinal_Tract_of_the_Trigeminal_Nerve""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""ischiocavernosus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002330,=,0.0,http://human.owl#NCI_C52946,"[""Ischiocavernosus""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""alveolus epithelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001771,=,0.0,http://human.owl#NCI_C12867,"[""Alveolar_Epithelium""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""anterior commissure""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002722,=,0.0,http://human.owl#NCI_C32086,"[""Anterior_Commissure""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""adrenal gland medulla""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000119,=,0.0,http://human.owl#NCI_C12397,"[""Adrenal_Medulla""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""lateral ventricle choroid plexus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000961,=,0.0,http://human.owl#NCI_C32309,"[""Choroid_Plexus_of_the_Lateral_Ventricle""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""subscapular artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002050,=,0.0,http://human.owl#NCI_C33650,"[""Subscapular_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""subclavian vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002221,=,0.0,http://human.owl#NCI_C12794,"[""Subclavian_Vein""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""pancreatic vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002189,=,0.0,http://human.owl#NCI_C53059,"[""Pancreatic_Vein""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""vagina epithelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001730,=,0.0,http://human.owl#NCI_C49313,"[""Vaginal_Epithelium""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""scapula""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001330,=,0.0,http://human.owl#NCI_C12783,"[""Scapula""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""prostate gland secretion""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002525,=,0.0,http://human.owl#NCI_C52553,"[""Prostate_Gland_Secretion""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""pineal gland""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000175,=,0.0,http://human.owl#NCI_C12398,"[""Pineal_Gland""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""macula""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001306,=,1.0,http://human.owl#NCI_C26464,"[""Macula""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""right lung terminal bronchiole""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001789,=,0.0,http://human.owl#NCI_C49294,"[""Right_Lung_Terminal_Bronchiole""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""lunate""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002556,=,0.0,http://human.owl#NCI_C12786,"[""Lunate_Bone""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""venous system smooth muscle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000715,=,0.0,http://human.owl#NCI_C49321,"[""Venous_System_Smooth_Muscle_Tissue""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""metacarpal bone digit 5""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001368,=,0.0,http://human.owl#NCI_C52792,"[""Metacarpal_Bone_Digit_5""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""costochondral joint""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001509,=,0.0,http://human.owl#NCI_C32392,"[""Costochondral_Joint""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""cheek""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002475,=,1.0,http://human.owl#NCI_C13070,"[""Cheek""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,LSMatch,"[""lacrimal artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001988,=,0.0,http://human.owl#NCI_C52948,"[""Lacrimal_Artery""]",[],"[""owl:Class""]",false,false negative
anatomy_track,mouse-human-suite,LSMatch,"[""hand""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000037,=,1.0,http://human.owl#NCI_C32712,"[""Hand""]",[],"[""owl:Class""]",false,true positive
